"datum";"bundesland_id";"bundesland_name";"versorgungsstufe";"faelle_covid_aktuell";"intensivbetten_frei";"intensivbetten_belegt";"anzahl_meldebereiche"
2021-07-23;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";154;1007;7310;289
2021-07-23;0;"Deutschland";"nicht angegeben";1;36;184;16
2021-07-22;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";94;1948;5956;792
2021-07-22;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";71;1317;6583;487
2021-07-22;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";155;1038;7310;289
2021-07-22;0;"Deutschland";"FACHKLINIK";33;138;935;81
2021-07-22;0;"Deutschland";"nicht angegeben";1;34;186;16
2021-07-21;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";92;1879;6069;794
2021-07-21;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";70;1274;6599;487
2021-07-21;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";157;1067;7275;289
2021-07-21;0;"Deutschland";"FACHKLINIK";37;146;929;81
2021-07-21;0;"Deutschland";"nicht angegeben";1;23;197;16
2021-07-20;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";72;1288;6567;487
2021-07-20;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";88;1918;6096;799
2021-07-20;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";163;1121;7219;289
2021-07-20;0;"Deutschland";"FACHKLINIK";37;151;923;81
2021-07-20;0;"Deutschland";"nicht angegeben";1;20;205;16
2021-07-19;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";73;1447;6399;487
2021-07-19;0;"Deutschland";"FACHKLINIK";38;178;894;81
2021-07-19;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";165;1210;7075;288
2021-07-19;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";91;2090;5927;799
2021-07-19;0;"Deutschland";"nicht angegeben";1;28;197;16
2021-07-18;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";89;2103;5810;798
2021-07-18;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";75;1418;6358;487
2021-07-18;0;"Deutschland";"FACHKLINIK";40;154;882;81
2021-07-18;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";166;1197;7060;289
2021-07-18;0;"Deutschland";"nicht angegeben";1;44;175;16
2021-07-17;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";81;1360;6435;487
2021-07-17;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";89;1929;6015;798
2021-07-17;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";163;1087;7181;289
2021-07-17;0;"Deutschland";"FACHKLINIK";38;157;885;81
2021-07-17;0;"Deutschland";"nicht angegeben";1;46;175;16
2021-07-16;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";85;1270;6547;487
2021-07-16;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";88;1883;6123;798
2021-07-16;0;"Deutschland";"FACHKLINIK";37;161;907;81
2021-07-16;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";167;1014;7265;289
2021-07-16;0;"Deutschland";"nicht angegeben";2;33;187;16
2021-07-15;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";96;1849;6200;799
2021-07-15;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";88;1323;6571;486
2021-07-15;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";173;1069;7285;289
2021-07-15;0;"Deutschland";"FACHKLINIK";37;154;913;81
2021-07-15;0;"Deutschland";"nicht angegeben";2;27;199;16
2021-07-14;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";102;1848;6211;799
2021-07-14;0;"Deutschland";"FACHKLINIK";37;163;906;81
2021-07-14;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";84;1330;6598;486
2021-07-14;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";173;1078;7266;289
2021-07-14;0;"Deutschland";"nicht angegeben";2;41;183;16
2021-07-13;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";88;1386;6566;486
2021-07-13;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";99;1909;6129;800
2021-07-13;0;"Deutschland";"FACHKLINIK";38;155;906;81
2021-07-13;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";180;1080;7244;289
2021-07-13;0;"Deutschland";"nicht angegeben";1;43;183;16
2021-07-12;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";106;2149;5893;801
2021-07-12;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";102;1550;6380;486
2021-07-12;0;"Deutschland";"FACHKLINIK";36;171;885;81
2021-07-12;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";190;1197;7129;289
2021-07-12;0;"Deutschland";"nicht angegeben";1;45;179;16
2021-07-11;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";90;1479;6361;486
2021-07-11;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";109;2130;5826;801
2021-07-11;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";197;1242;7034;289
2021-07-11;0;"Deutschland";"FACHKLINIK";35;162;864;81
2021-07-11;0;"Deutschland";"nicht angegeben";1;44;183;16
2021-07-10;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";111;2030;5979;802
2021-07-10;0;"Deutschland";"FACHKLINIK";36;151;874;80
2021-07-10;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";90;1400;6468;486
2021-07-10;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";197;1135;7193;289
2021-07-10;0;"Deutschland";"nicht angegeben";1;44;181;16
2021-07-09;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";113;1853;6202;801
2021-07-09;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";97;1344;6593;487
2021-07-09;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";206;1108;7292;290
2021-07-09;0;"Deutschland";"FACHKLINIK";35;150;903;80
2021-07-09;0;"Deutschland";"nicht angegeben";2;33;190;16
2021-07-08;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";117;1876;6220;802
2021-07-08;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";104;1410;6576;487
2021-07-08;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";214;1130;7301;290
2021-07-08;0;"Deutschland";"FACHKLINIK";34;160;898;80
2021-07-08;0;"Deutschland";"nicht angegeben";1;43;185;16
2021-07-07;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";108;1384;6618;487
2021-07-07;0;"Deutschland";"FACHKLINIK";33;149;916;81
2021-07-07;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";125;1826;6251;802
2021-07-07;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";217;1133;7295;290
2021-07-07;0;"Deutschland";"nicht angegeben";1;36;192;16
2021-07-06;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";131;1903;6165;802
2021-07-06;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";114;1425;6575;487
2021-07-06;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";226;1119;7307;290
2021-07-06;0;"Deutschland";"FACHKLINIK";37;159;907;81
2021-07-06;0;"Deutschland";"nicht angegeben";1;37;191;16
2021-07-05;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";134;2047;6002;802
2021-07-05;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";117;1574;6395;487
2021-07-05;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";238;1225;7150;290
2021-07-05;0;"Deutschland";"FACHKLINIK";36;173;890;82
2021-07-05;0;"Deutschland";"nicht angegeben";1;38;188;16
2021-07-04;0;"Deutschland";"FACHKLINIK";39;163;884;82
2021-07-04;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";135;2106;5843;801
2021-07-04;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";246;1188;7142;290
2021-07-04;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";126;1484;6412;487
2021-07-04;0;"Deutschland";"nicht angegeben";2;33;192;16
2021-07-03;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";123;1403;6532;487
2021-07-03;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";137;1994;5985;802
2021-07-03;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";248;1129;7223;290
2021-07-03;0;"Deutschland";"FACHKLINIK";39;145;897;82
2021-07-03;0;"Deutschland";"nicht angegeben";2;42;182;16
2021-07-02;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";123;1366;6626;487
2021-07-02;0;"Deutschland";"FACHKLINIK";37;139;934;82
2021-07-02;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";142;1888;6158;802
2021-07-02;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";261;1028;7343;290
2021-07-02;0;"Deutschland";"nicht angegeben";2;47;179;16
2021-07-01;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";125;1387;6644;487
2021-07-01;0;"Deutschland";"FACHKLINIK";40;147;926;82
2021-07-01;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";272;1050;7493;293
2021-07-01;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";151;1915;6162;802
2021-07-01;0;"Deutschland";"nicht angegeben";2;44;182;16
2021-06-30;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";136;1366;6666;487
2021-06-30;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";149;1813;6253;801
2021-06-30;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";288;1076;7508;293
2021-06-30;0;"Deutschland";"FACHKLINIK";39;151;917;82
2021-06-30;0;"Deutschland";"nicht angegeben";2;36;189;16
2021-06-29;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";163;1868;6206;801
2021-06-29;0;"Deutschland";"FACHKLINIK";40;148;922;82
2021-06-29;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";310;1102;7478;293
2021-06-29;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";149;1348;6686;487
2021-06-29;0;"Deutschland";"nicht angegeben";2;27;198;16
2021-06-28;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";166;1477;6521;487
2021-06-28;0;"Deutschland";"FACHKLINIK";40;172;896;82
2021-06-28;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";167;2000;6052;800
2021-06-28;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";313;1175;7357;293
2021-06-28;0;"Deutschland";"nicht angegeben";3;33;191;16
2021-06-27;0;"Deutschland";"FACHKLINIK";40;162;886;82
2021-06-27;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";167;2025;5942;800
2021-06-27;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";172;1475;6461;487
2021-06-27;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";325;1139;7357;293
2021-06-27;0;"Deutschland";"nicht angegeben";2;28;197;16
2021-06-26;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";175;1375;6606;487
2021-06-26;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";168;1896;6087;800
2021-06-26;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";329;1078;7415;293
2021-06-26;0;"Deutschland";"FACHKLINIK";41;153;896;82
2021-06-26;0;"Deutschland";"nicht angegeben";3;29;196;16
2021-06-25;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";177;1332;6699;487
2021-06-25;0;"Deutschland";"FACHKLINIK";42;146;932;82
2021-06-25;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";179;1755;6279;798
2021-06-25;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";334;1031;7564;293
2021-06-25;0;"Deutschland";"nicht angegeben";3;29;197;16
2021-06-24;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";190;1312;6739;487
2021-06-24;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";348;1064;7551;293
2021-06-24;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";194;1720;6340;799
2021-06-24;0;"Deutschland";"FACHKLINIK";43;153;917;82
2021-06-24;0;"Deutschland";"nicht angegeben";4;42;186;16
2021-06-23;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";200;1249;6813;487
2021-06-23;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";360;1018;7590;293
2021-06-23;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";201;1748;6326;799
2021-06-23;0;"Deutschland";"FACHKLINIK";47;144;926;82
2021-06-23;0;"Deutschland";"nicht angegeben";3;40;188;16
2021-06-22;0;"Deutschland";"FACHKLINIK";46;147;923;82
2021-06-22;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";215;1785;6284;799
2021-06-22;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";214;1305;6745;487
2021-06-22;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";372;1002;7580;293
2021-06-22;0;"Deutschland";"nicht angegeben";3;45;183;16
2021-06-21;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";228;1984;6076;799
2021-06-21;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";223;1403;6618;487
2021-06-21;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";388;1120;7433;293
2021-06-21;0;"Deutschland";"nicht angegeben";3;40;188;16
2021-06-21;0;"Deutschland";"FACHKLINIK";47;165;898;82
2021-06-20;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";237;1452;6499;487
2021-06-20;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";235;2072;5938;800
2021-06-20;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";406;1135;7404;293
2021-06-20;0;"Deutschland";"FACHKLINIK";50;161;896;83
2021-06-20;0;"Deutschland";"nicht angegeben";3;43;180;16
2021-06-19;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";239;1351;6634;487
2021-06-19;0;"Deutschland";"FACHKLINIK";50;146;915;83
2021-06-19;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";423;1090;7496;293
2021-06-19;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";250;1908;6131;800
2021-06-19;0;"Deutschland";"nicht angegeben";3;43;184;16
2021-06-18;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";252;1281;6751;487
2021-06-18;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";259;1844;6214;800
2021-06-18;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";443;1020;7598;293
2021-06-18;0;"Deutschland";"nicht angegeben";5;43;187;16
2021-06-18;0;"Deutschland";"FACHKLINIK";51;142;947;83
2021-06-17;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";279;1877;6226;801
2021-06-17;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";270;1351;6674;487
2021-06-17;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";462;1016;7601;293
2021-06-17;0;"Deutschland";"FACHKLINIK";52;148;943;83
2021-06-17;0;"Deutschland";"nicht angegeben";6;39;191;16
2021-06-16;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";299;1344;6684;488
2021-06-16;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";301;1865;6264;801
2021-06-16;0;"Deutschland";"nicht angegeben";6;43;183;16
2021-06-16;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";474;1007;7630;295
2021-06-16;0;"Deutschland";"FACHKLINIK";55;140;953;83
2021-06-15;0;"Deutschland";"FACHKLINIK";60;140;957;83
2021-06-15;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";319;1342;6677;488
2021-06-15;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";495;1038;7591;295
2021-06-15;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";328;1912;6225;801
2021-06-15;0;"Deutschland";"nicht angegeben";6;41;188;16
2021-06-14;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";338;1421;6584;488
2021-06-14;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";359;2020;6059;801
2021-06-14;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";513;1095;7528;296
2021-06-14;0;"Deutschland";"FACHKLINIK";63;170;915;83
2021-06-14;0;"Deutschland";"nicht angegeben";8;34;190;16
2021-06-13;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";356;1408;6518;488
2021-06-13;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";382;2055;5956;801
2021-06-13;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";522;1151;7454;296
2021-06-13;0;"Deutschland";"FACHKLINIK";69;156;892;83
2021-06-13;0;"Deutschland";"nicht angegeben";8;30;186;16
2021-06-12;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";381;1970;6094;800
2021-06-12;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";365;1310;6653;488
2021-06-12;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";521;1035;7601;296
2021-06-12;0;"Deutschland";"FACHKLINIK";68;154;919;83
2021-06-12;0;"Deutschland";"nicht angegeben";8;27;190;16
2021-06-11;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";399;1866;6203;800
2021-06-11;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";392;1291;6730;488
2021-06-11;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";553;1047;7626;296
2021-06-11;0;"Deutschland";"FACHKLINIK";67;155;937;83
2021-06-11;0;"Deutschland";"nicht angegeben";9;27;195;16
2021-06-10;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";420;1309;6759;488
2021-06-10;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";431;1777;6321;800
2021-06-10;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";581;1066;7605;296
2021-06-10;0;"Deutschland";"FACHKLINIK";66;157;933;83
2021-06-10;0;"Deutschland";"nicht angegeben";9;36;192;16
2021-06-09;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";444;1310;6745;488
2021-06-09;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";460;1757;6374;800
2021-06-09;0;"Deutschland";"FACHKLINIK";71;153;943;83
2021-06-09;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";611;1099;7551;296
2021-06-09;0;"Deutschland";"nicht angegeben";12;28;201;16
2021-06-08;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";494;1805;6253;800
2021-06-08;0;"Deutschland";"FACHKLINIK";74;154;942;83
2021-06-08;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";639;1083;7573;295
2021-06-08;0;"Deutschland";"nicht angegeben";13;20;208;16
2021-06-08;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";479;1358;6679;488
2021-06-07;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";510;1543;6460;488
2021-06-07;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";520;1955;6091;800
2021-06-07;0;"Deutschland";"nicht angegeben";14;23;201;16
2021-06-07;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";674;1186;7411;294
2021-06-07;0;"Deutschland";"FACHKLINIK";77;167;934;83
2021-06-06;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";521;1486;6455;489
2021-06-06;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";550;1996;5994;801
2021-06-06;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";691;1192;7410;295
2021-06-06;0;"Deutschland";"FACHKLINIK";77;160;903;83
2021-06-06;0;"Deutschland";"nicht angegeben";14;33;191;16
2021-06-05;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";540;1430;6548;489
2021-06-05;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";566;1869;6128;799
2021-06-05;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";699;1144;7492;295
2021-06-05;0;"Deutschland";"nicht angegeben";15;33;191;16
2021-06-05;0;"Deutschland";"FACHKLINIK";76;156;923;83
2021-06-04;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";559;1391;6618;489
2021-06-04;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";718;1179;7470;295
2021-06-04;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";603;1822;6216;799
2021-06-04;0;"Deutschland";"FACHKLINIK";75;148;944;83
2021-06-04;0;"Deutschland";"nicht angegeben";14;30;192;16
2021-06-03;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";566;1378;6640;489
2021-06-03;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";626;1775;6280;801
2021-06-03;0;"Deutschland";"FACHKLINIK";75;136;955;83
2021-06-03;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";752;1098;7579;295
2021-06-03;0;"Deutschland";"nicht angegeben";16;26;189;16
2021-06-02;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";594;1309;6711;489
2021-06-02;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";794;1115;7584;295
2021-06-02;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";665;1718;6356;802
2021-06-02;0;"Deutschland";"FACHKLINIK";77;140;958;83
2021-06-02;0;"Deutschland";"nicht angegeben";18;21;196;16
2021-06-01;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";834;1130;7548;295
2021-06-01;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";717;1819;6369;803
2021-06-01;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";642;1315;6747;489
2021-06-01;0;"Deutschland";"FACHKLINIK";77;148;950;83
2021-06-01;0;"Deutschland";"nicht angegeben";19;22;195;16
2021-05-31;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";701;1468;6519;489
2021-05-31;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";768;1883;6176;803
2021-05-31;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";883;1154;7474;295
2021-05-31;0;"Deutschland";"nicht angegeben";21;25;197;16
2021-05-31;0;"Deutschland";"FACHKLINIK";78;178;917;83
2021-05-30;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";723;1500;6440;489
2021-05-30;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";779;1945;6056;803
2021-05-30;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";908;1172;7431;295
2021-05-30;0;"Deutschland";"nicht angegeben";19;29;192;16
2021-05-30;0;"Deutschland";"FACHKLINIK";88;163;898;83
2021-05-29;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";752;1434;6530;488
2021-05-29;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";812;1815;6215;804
2021-05-29;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";926;1128;7515;295
2021-05-29;0;"Deutschland";"FACHKLINIK";86;156;905;83
2021-05-29;0;"Deutschland";"nicht angegeben";18;30;191;16
2021-05-28;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";851;1729;6359;804
2021-05-28;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";789;1345;6640;488
2021-05-28;0;"Deutschland";"FACHKLINIK";84;145;947;83
2021-05-28;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";958;1074;7608;295
2021-05-28;0;"Deutschland";"nicht angegeben";20;27;194;16
2021-05-27;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";839;1324;6681;488
2021-05-27;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";889;1692;6430;804
2021-05-27;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";1004;1059;7654;296
2021-05-27;0;"Deutschland";"FACHKLINIK";85;147;946;83
2021-05-27;0;"Deutschland";"nicht angegeben";19;27;196;16
2021-05-26;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";896;1270;6750;489
2021-05-26;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";1047;1062;7667;296
2021-05-26;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";955;1707;6409;804
2021-05-26;0;"Deutschland";"FACHKLINIK";84;163;937;83
2021-05-26;0;"Deutschland";"nicht angegeben";18;26;195;16
2021-05-25;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";961;1396;6615;489
2021-05-25;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";1078;1210;7469;296
2021-05-25;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";1033;1825;6264;804
2021-05-25;0;"Deutschland";"FACHKLINIK";88;166;933;82
2021-05-25;0;"Deutschland";"nicht angegeben";19;25;199;16
2021-05-24;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";980;1434;6532;489
2021-05-24;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";1070;1854;6182;805
2021-05-24;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";1072;1233;7442;295
2021-05-24;0;"Deutschland";"FACHKLINIK";94;154;907;82
2021-05-24;0;"Deutschland";"nicht angegeben";18;35;190;16
2021-05-23;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";992;1386;6590;489
2021-05-23;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";1091;1804;6237;805
2021-05-23;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";1111;1200;7479;296
2021-05-23;0;"Deutschland";"FACHKLINIK";90;150;912;82
2021-05-23;0;"Deutschland";"nicht angegeben";19;29;194;16
2021-05-22;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";1104;1589;6467;805
2021-05-22;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";1015;1236;6759;489
2021-05-22;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";1129;1111;7614;296
2021-05-22;0;"Deutschland";"FACHKLINIK";93;141;932;82
2021-05-22;0;"Deutschland";"nicht angegeben";17;33;194;16
2021-05-21;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";1050;1163;6869;489
2021-05-21;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";1158;1531;6570;805
2021-05-21;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";1158;1034;7725;296
