datum,bundesland_id,bundesland_name,versorgungsstufe,faelle_covid_aktuell,intensivbetten_betreibbar,anzahl_meldebereiche
2021-10-14,00,Deutschland,"SCHWERPUNKTVERSORGUNG",375,7760,486
2021-10-14,00,Deutschland,"FACHKLINIK",67,950,79
2021-10-14,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",475,7810,793
2021-10-14,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",467,8257,288
2021-10-14,00,Deutschland,"nicht angegeben",11,217,16
2021-10-13,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",477,7835,793
2021-10-13,00,Deutschland,"SCHWERPUNKTVERSORGUNG",382,7771,486
2021-10-13,00,Deutschland,"FACHKLINIK",65,952,79
2021-10-13,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",465,8299,289
2021-10-13,00,Deutschland,"nicht angegeben",12,215,16
2021-10-12,00,Deutschland,"SCHWERPUNKTVERSORGUNG",386,7755,486
2021-10-12,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",461,7846,793
2021-10-12,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",463,8316,289
2021-10-12,00,Deutschland,"FACHKLINIK",62,953,79
2021-10-12,00,Deutschland,"nicht angegeben",11,215,16
2021-10-11,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",447,7791,793
2021-10-11,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",453,8300,290
2021-10-11,00,Deutschland,"SCHWERPUNKTVERSORGUNG",391,7697,486
2021-10-11,00,Deutschland,"FACHKLINIK",55,940,79
2021-10-11,00,Deutschland,"nicht angegeben",8,215,16
2021-10-10,00,Deutschland,"SCHWERPUNKTVERSORGUNG",395,7638,486
2021-10-10,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",438,7755,794
2021-10-10,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",451,8276,290
2021-10-10,00,Deutschland,"FACHKLINIK",53,916,79
2021-10-10,00,Deutschland,"nicht angegeben",8,217,16
2021-10-09,00,Deutschland,"SCHWERPUNKTVERSORGUNG",398,7656,483
2021-10-09,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",435,7775,794
2021-10-09,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",448,8280,290
2021-10-09,00,Deutschland,"FACHKLINIK",54,921,79
2021-10-09,00,Deutschland,"nicht angegeben",7,220,16
2021-10-08,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",448,7855,794
2021-10-08,00,Deutschland,"SCHWERPUNKTVERSORGUNG",388,7720,483
2021-10-08,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",458,8346,290
2021-10-08,00,Deutschland,"FACHKLINIK",50,955,79
2021-10-08,00,Deutschland,"nicht angegeben",8,219,16
2021-10-07,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",465,7895,794
2021-10-07,00,Deutschland,"SCHWERPUNKTVERSORGUNG",387,7777,486
2021-10-07,00,Deutschland,"FACHKLINIK",45,951,79
2021-10-07,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",469,8356,290
2021-10-07,00,Deutschland,"nicht angegeben",8,219,16
2021-10-06,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",453,7907,795
2021-10-06,00,Deutschland,"SCHWERPUNKTVERSORGUNG",383,7783,486
2021-10-06,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",471,8349,290
2021-10-06,00,Deutschland,"FACHKLINIK",42,944,79
2021-10-06,00,Deutschland,"nicht angegeben",10,219,16
2021-10-05,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",447,7882,795
2021-10-05,00,Deutschland,"SCHWERPUNKTVERSORGUNG",388,7747,486
2021-10-05,00,Deutschland,"FACHKLINIK",38,941,79
2021-10-05,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",478,8355,292
2021-10-05,00,Deutschland,"nicht angegeben",10,220,16
2021-10-04,00,Deutschland,"SCHWERPUNKTVERSORGUNG",392,7731,486
2021-10-04,00,Deutschland,"FACHKLINIK",40,932,79
2021-10-04,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",428,7819,795
2021-10-04,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",478,8342,291
2021-10-04,00,Deutschland,"nicht angegeben",11,219,16
2021-10-03,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",416,7732,795
2021-10-03,00,Deutschland,"SCHWERPUNKTVERSORGUNG",397,7638,486
2021-10-03,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",472,8301,290
2021-10-03,00,Deutschland,"FACHKLINIK",41,905,79
2021-10-03,00,Deutschland,"nicht angegeben",8,212,16
2021-10-02,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",421,7764,794
2021-10-02,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",474,8289,289
2021-10-02,00,Deutschland,"SCHWERPUNKTVERSORGUNG",391,7681,486
2021-10-02,00,Deutschland,"nicht angegeben",8,217,16
2021-10-02,00,Deutschland,"FACHKLINIK",38,904,79
2021-10-01,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",427,7866,794
2021-10-01,00,Deutschland,"SCHWERPUNKTVERSORGUNG",404,7754,486
2021-10-01,00,Deutschland,"nicht angegeben",7,218,16
2021-10-01,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",486,8345,291
2021-10-01,00,Deutschland,"FACHKLINIK",39,932,79
2021-09-30,00,Deutschland,"SCHWERPUNKTVERSORGUNG",392,7790,486
2021-09-30,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",426,7941,796
2021-09-30,00,Deutschland,"FACHKLINIK",41,929,79
2021-09-30,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",491,8371,292
2021-09-30,00,Deutschland,"nicht angegeben",7,220,16
2021-09-29,00,Deutschland,"SCHWERPUNKTVERSORGUNG",389,7802,486
2021-09-29,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",515,8408,292
2021-09-29,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",416,7932,797
2021-09-29,00,Deutschland,"FACHKLINIK",37,1060,79
2021-09-29,00,Deutschland,"nicht angegeben",7,218,16
2021-09-28,00,Deutschland,"SCHWERPUNKTVERSORGUNG",418,7772,486
2021-09-28,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",430,7918,796
2021-09-28,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",524,8376,292
2021-09-28,00,Deutschland,"FACHKLINIK",34,1058,79
2021-09-28,00,Deutschland,"nicht angegeben",8,220,16
2021-09-27,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",439,7902,796
2021-09-27,00,Deutschland,"SCHWERPUNKTVERSORGUNG",421,7734,486
2021-09-27,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",536,8333,290
2021-09-27,00,Deutschland,"nicht angegeben",6,217,16
2021-09-27,00,Deutschland,"FACHKLINIK",32,1006,79
2021-09-26,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",443,7771,796
2021-09-26,00,Deutschland,"SCHWERPUNKTVERSORGUNG",431,7688,486
2021-09-26,00,Deutschland,"FACHKLINIK",32,981,78
2021-09-26,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",524,8298,290
2021-09-26,00,Deutschland,"nicht angegeben",5,219,16
2021-09-25,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",515,8322,290
2021-09-25,00,Deutschland,"SCHWERPUNKTVERSORGUNG",447,7715,484
2021-09-25,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",437,7917,795
2021-09-25,00,Deutschland,"FACHKLINIK",32,989,78
2021-09-25,00,Deutschland,"nicht angegeben",5,220,16
2021-09-24,00,Deutschland,"SCHWERPUNKTVERSORGUNG",442,7766,484
2021-09-24,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",437,7875,797
2021-09-24,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",518,8383,290
2021-09-24,00,Deutschland,"FACHKLINIK",30,1016,78
2021-09-24,00,Deutschland,"nicht angegeben",7,217,16
2021-09-23,00,Deutschland,"SCHWERPUNKTVERSORGUNG",446,7774,484
2021-09-23,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",451,7941,797
2021-09-23,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",518,8383,290
2021-09-23,00,Deutschland,"FACHKLINIK",34,1019,78
2021-09-23,00,Deutschland,"nicht angegeben",9,215,16
2021-09-22,00,Deutschland,"SCHWERPUNKTVERSORGUNG",451,7783,484
2021-09-22,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",535,8353,290
2021-09-22,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",467,7918,797
2021-09-22,00,Deutschland,"FACHKLINIK",37,1063,79
2021-09-22,00,Deutschland,"nicht angegeben",10,215,16
2021-09-21,00,Deutschland,"SCHWERPUNKTVERSORGUNG",451,7774,484
2021-09-21,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",542,8317,290
2021-09-21,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",461,7925,797
2021-09-21,00,Deutschland,"FACHKLINIK",40,1065,79
2021-09-21,00,Deutschland,"nicht angegeben",10,216,16
2021-09-20,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",466,7856,796
2021-09-20,00,Deutschland,"FACHKLINIK",42,1066,79
2021-09-20,00,Deutschland,"SCHWERPUNKTVERSORGUNG",468,7748,485
2021-09-20,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",553,8273,287
2021-09-20,00,Deutschland,"nicht angegeben",12,214,16
2021-09-19,00,Deutschland,"SCHWERPUNKTVERSORGUNG",466,7663,487
2021-09-19,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",464,7819,797
2021-09-19,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",551,8224,287
2021-09-19,00,Deutschland,"FACHKLINIK",44,1032,79
2021-09-19,00,Deutschland,"nicht angegeben",10,211,16
2021-09-18,00,Deutschland,"SCHWERPUNKTVERSORGUNG",470,7706,485
2021-09-18,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",455,7828,797
2021-09-18,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",544,8269,287
2021-09-18,00,Deutschland,"FACHKLINIK",42,1044,79
2021-09-18,00,Deutschland,"nicht angegeben",12,211,16
2021-09-17,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",558,8295,287
2021-09-17,00,Deutschland,"SCHWERPUNKTVERSORGUNG",465,7790,485
2021-09-17,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",472,7915,796
2021-09-17,00,Deutschland,"FACHKLINIK",39,1071,79
2021-09-17,00,Deutschland,"nicht angegeben",10,209,16
2021-09-16,00,Deutschland,"SCHWERPUNKTVERSORGUNG",465,7808,486
2021-09-16,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",468,7926,796
2021-09-16,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",568,8365,290
2021-09-16,00,Deutschland,"FACHKLINIK",41,1073,79
2021-09-16,00,Deutschland,"nicht angegeben",8,213,16
2021-09-15,00,Deutschland,"SCHWERPUNKTVERSORGUNG",453,7827,486
2021-09-15,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",464,7934,796
2021-09-15,00,Deutschland,"FACHKLINIK",41,1070,79
2021-09-15,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",563,8402,292
2021-09-15,00,Deutschland,"nicht angegeben",6,214,16
2021-09-14,00,Deutschland,"SCHWERPUNKTVERSORGUNG",446,7832,486
2021-09-14,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",478,7953,796
2021-09-14,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",569,8408,292
2021-09-14,00,Deutschland,"FACHKLINIK",41,1072,79
2021-09-14,00,Deutschland,"nicht angegeben",6,213,16
2021-09-13,00,Deutschland,"SCHWERPUNKTVERSORGUNG",439,7817,486
2021-09-13,00,Deutschland,"FACHKLINIK",38,1063,79
2021-09-13,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",464,7902,796
2021-09-13,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",553,8364,292
2021-09-13,00,Deutschland,"nicht angegeben",6,214,16
2021-09-12,00,Deutschland,"SCHWERPUNKTVERSORGUNG",419,7748,486
2021-09-12,00,Deutschland,"FACHKLINIK",34,1020,79
2021-09-12,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",536,8293,292
2021-09-12,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",458,7816,796
2021-09-12,00,Deutschland,"nicht angegeben",6,213,16
2021-09-11,00,Deutschland,"FACHKLINIK",33,1023,79
2021-09-11,00,Deutschland,"SCHWERPUNKTVERSORGUNG",413,7810,485
2021-09-11,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",450,7817,795
2021-09-11,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",536,8342,292
2021-09-11,00,Deutschland,"nicht angegeben",5,214,16
2021-09-10,00,Deutschland,"SCHWERPUNKTVERSORGUNG",408,7834,485
2021-09-10,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",442,7894,796
2021-09-10,00,Deutschland,"FACHKLINIK",36,1061,79
2021-09-10,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",522,8396,292
2021-09-10,00,Deutschland,"nicht angegeben",4,212,16
2021-09-09,00,Deutschland,"SCHWERPUNKTVERSORGUNG",398,7827,485
2021-09-09,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",447,7926,795
2021-09-09,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",513,8406,292
2021-09-09,00,Deutschland,"FACHKLINIK",34,1066,79
2021-09-09,00,Deutschland,"nicht angegeben",4,212,16
2021-09-08,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",438,7926,794
2021-09-08,00,Deutschland,"SCHWERPUNKTVERSORGUNG",398,7870,486
2021-09-08,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",514,8368,292
2021-09-08,00,Deutschland,"FACHKLINIK",33,1063,79
2021-09-08,00,Deutschland,"nicht angegeben",4,212,16
2021-09-07,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",424,7923,795
2021-09-07,00,Deutschland,"SCHWERPUNKTVERSORGUNG",388,7857,486
2021-09-07,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",500,8363,292
2021-09-07,00,Deutschland,"FACHKLINIK",33,1059,79
2021-09-07,00,Deutschland,"nicht angegeben",4,212,16
2021-09-06,00,Deutschland,"SCHWERPUNKTVERSORGUNG",369,7849,486
2021-09-06,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",425,7905,795
2021-09-06,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",494,8325,292
2021-09-06,00,Deutschland,"FACHKLINIK",31,1059,79
2021-09-06,00,Deutschland,"nicht angegeben",3,210,16
2021-09-05,00,Deutschland,"SCHWERPUNKTVERSORGUNG",366,7760,487
2021-09-05,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",392,7814,795
2021-09-05,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",498,8282,292
2021-09-05,00,Deutschland,"FACHKLINIK",29,1027,79
2021-09-05,00,Deutschland,"nicht angegeben",2,210,16
2021-09-04,00,Deutschland,"SCHWERPUNKTVERSORGUNG",360,7766,487
2021-09-04,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",381,7829,795
2021-09-04,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",491,8294,292
2021-09-04,00,Deutschland,"FACHKLINIK",27,1045,79
2021-09-04,00,Deutschland,"nicht angegeben",2,211,16
2021-09-03,00,Deutschland,"SCHWERPUNKTVERSORGUNG",349,7872,487
2021-09-03,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",371,7891,796
2021-09-03,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",468,8405,292
2021-09-03,00,Deutschland,"FACHKLINIK",26,1063,79
2021-09-03,00,Deutschland,"nicht angegeben",3,207,16
2021-09-02,00,Deutschland,"SCHWERPUNKTVERSORGUNG",322,7878,487
2021-09-02,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",371,7920,796
2021-09-02,00,Deutschland,"FACHKLINIK",24,1062,79
2021-09-02,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",450,8400,292
2021-09-02,00,Deutschland,"nicht angegeben",3,207,16
2021-09-01,00,Deutschland,"FACHKLINIK",27,1064,79
2021-09-01,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",369,7928,796
2021-09-01,00,Deutschland,"SCHWERPUNKTVERSORGUNG",315,7867,487
2021-09-01,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",422,8253,292
2021-09-01,00,Deutschland,"nicht angegeben",3,205,16
2021-08-31,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",351,7856,795
2021-08-31,00,Deutschland,"SCHWERPUNKTVERSORGUNG",301,7838,486
2021-08-31,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",416,8246,289
2021-08-31,00,Deutschland,"FACHKLINIK",25,1068,79
2021-08-31,00,Deutschland,"nicht angegeben",3,212,16
2021-08-30,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",406,8173,289
2021-08-30,00,Deutschland,"SCHWERPUNKTVERSORGUNG",285,7861,487
2021-08-30,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",351,7838,795
2021-08-30,00,Deutschland,"FACHKLINIK",25,1017,79
2021-08-30,00,Deutschland,"nicht angegeben",2,212,16
2021-08-29,00,Deutschland,"SCHWERPUNKTVERSORGUNG",271,7770,487
2021-08-29,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",382,8100,289
2021-08-29,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",332,7751,794
2021-08-29,00,Deutschland,"FACHKLINIK",24,990,78
2021-08-29,00,Deutschland,"nicht angegeben",2,215,16
2021-08-28,00,Deutschland,"SCHWERPUNKTVERSORGUNG",266,7802,486
2021-08-28,00,Deutschland,"FACHKLINIK",24,993,78
2021-08-28,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",309,7775,793
2021-08-28,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",374,8135,289
2021-08-28,00,Deutschland,"nicht angegeben",1,215,16
2021-08-27,00,Deutschland,"SCHWERPUNKTVERSORGUNG",253,7865,486
2021-08-27,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",294,7836,793
2021-08-27,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",351,8232,289
2021-08-27,00,Deutschland,"FACHKLINIK",26,1021,78
2021-08-27,00,Deutschland,"nicht angegeben",1,224,16
2021-08-26,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",282,7874,793
2021-08-26,00,Deutschland,"SCHWERPUNKTVERSORGUNG",227,7898,486
2021-08-26,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",330,8244,289
2021-08-26,00,Deutschland,"nicht angegeben",2,227,16
2021-08-26,00,Deutschland,"FACHKLINIK",28,1021,78
2021-08-25,00,Deutschland,"FACHKLINIK",30,1024,78
2021-08-25,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",318,8235,289
2021-08-25,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",262,7880,793
2021-08-25,00,Deutschland,"SCHWERPUNKTVERSORGUNG",225,7900,486
2021-08-25,00,Deutschland,"nicht angegeben",1,226,16
2021-08-24,00,Deutschland,"SCHWERPUNKTVERSORGUNG",225,7887,486
2021-08-24,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",306,8207,288
2021-08-24,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",245,7862,793
2021-08-24,00,Deutschland,"FACHKLINIK",28,1024,78
2021-08-24,00,Deutschland,"nicht angegeben",1,228,16
2021-08-23,00,Deutschland,"SCHWERPUNKTVERSORGUNG",209,7854,486
2021-08-23,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",237,7912,793
2021-08-23,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",298,8158,289
2021-08-23,00,Deutschland,"FACHKLINIK",31,1019,78
2021-08-23,00,Deutschland,"nicht angegeben",1,228,16
2021-08-22,00,Deutschland,"SCHWERPUNKTVERSORGUNG",192,7776,486
2021-08-22,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",279,8157,289
2021-08-22,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",210,7763,793
2021-08-22,00,Deutschland,"FACHKLINIK",32,987,78
2021-08-22,00,Deutschland,"nicht angegeben",1,217,16
2021-08-21,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",208,7792,793
2021-08-21,00,Deutschland,"FACHKLINIK",29,988,78
2021-08-21,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",266,8216,289
2021-08-21,00,Deutschland,"SCHWERPUNKTVERSORGUNG",178,7803,487
2021-08-21,00,Deutschland,"nicht angegeben",1,217,16
2021-08-20,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",194,7875,793
2021-08-20,00,Deutschland,"SCHWERPUNKTVERSORGUNG",168,7855,487
2021-08-20,00,Deutschland,"FACHKLINIK",28,1026,78
2021-08-20,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",261,8268,289
2021-08-20,00,Deutschland,"nicht angegeben",1,225,16
2021-08-19,00,Deutschland,"SCHWERPUNKTVERSORGUNG",152,7900,487
2021-08-19,00,Deutschland,"FACHKLINIK",29,1028,78
2021-08-19,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",192,7891,793
2021-08-19,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",249,8295,289
2021-08-19,00,Deutschland,"nicht angegeben",1,224,16
2021-08-18,00,Deutschland,"SCHWERPUNKTVERSORGUNG",141,7916,487
2021-08-18,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",196,7907,794
2021-08-18,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",232,8287,289
2021-08-18,00,Deutschland,"FACHKLINIK",30,1027,78
2021-08-18,00,Deutschland,"nicht angegeben",1,225,16
2021-08-17,00,Deutschland,"SCHWERPUNKTVERSORGUNG",139,7894,487
2021-08-17,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",179,7899,794
2021-08-17,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",228,8281,289
2021-08-17,00,Deutschland,"FACHKLINIK",29,1022,78
2021-08-17,00,Deutschland,"nicht angegeben",1,225,16
2021-08-16,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",165,7875,793
2021-08-16,00,Deutschland,"SCHWERPUNKTVERSORGUNG",127,7863,487
2021-08-16,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",222,8256,289
2021-08-16,00,Deutschland,"FACHKLINIK",31,1073,79
2021-08-16,00,Deutschland,"nicht angegeben",2,229,16
2021-08-15,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",156,7824,794
2021-08-15,00,Deutschland,"SCHWERPUNKTVERSORGUNG",130,7817,487
2021-08-15,00,Deutschland,"FACHKLINIK",29,1041,79
2021-08-15,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",199,8224,289
2021-08-15,00,Deutschland,"nicht angegeben",3,228,16
2021-08-14,00,Deutschland,"SCHWERPUNKTVERSORGUNG",118,7836,487
2021-08-14,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",144,7838,795
2021-08-14,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",196,8250,287
2021-08-14,00,Deutschland,"FACHKLINIK",29,1045,79
2021-08-14,00,Deutschland,"nicht angegeben",2,228,16
2021-08-13,00,Deutschland,"SCHWERPUNKTVERSORGUNG",114,7875,486
2021-08-13,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",138,7891,795
2021-08-13,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",201,8284,286
2021-08-13,00,Deutschland,"FACHKLINIK",26,1069,79
2021-08-13,00,Deutschland,"nicht angegeben",1,222,16
2021-08-12,00,Deutschland,"SCHWERPUNKTVERSORGUNG",113,7883,486
2021-08-12,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",201,8301,286
2021-08-12,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",130,7908,795
2021-08-12,00,Deutschland,"FACHKLINIK",27,1069,79
2021-08-12,00,Deutschland,"nicht angegeben",1,222,16
2021-08-11,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",194,8304,286
2021-08-11,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",131,7911,794
2021-08-11,00,Deutschland,"SCHWERPUNKTVERSORGUNG",101,7887,486
2021-08-11,00,Deutschland,"FACHKLINIK",27,1071,80
2021-08-11,00,Deutschland,"nicht angegeben",1,222,16
2021-08-10,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",138,7905,794
2021-08-10,00,Deutschland,"SCHWERPUNKTVERSORGUNG",96,7898,486
2021-08-10,00,Deutschland,"FACHKLINIK",26,1067,80
2021-08-10,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",182,8301,288
2021-08-10,00,Deutschland,"nicht angegeben",1,222,16
2021-08-09,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",139,7883,794
2021-08-09,00,Deutschland,"SCHWERPUNKTVERSORGUNG",104,7871,487
2021-08-09,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",188,8226,289
2021-08-09,00,Deutschland,"FACHKLINIK",24,1065,80
2021-08-09,00,Deutschland,"nicht angegeben",1,222,16
2021-08-08,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",181,8188,289
2021-08-08,00,Deutschland,"SCHWERPUNKTVERSORGUNG",98,7802,488
2021-08-08,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",133,7787,794
2021-08-08,00,Deutschland,"FACHKLINIK",22,1044,80
2021-08-08,00,Deutschland,"nicht angegeben",00,218,16
2021-08-07,00,Deutschland,"SCHWERPUNKTVERSORGUNG",94,7843,488
2021-08-07,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",126,7785,793
2021-08-07,00,Deutschland,"FACHKLINIK",24,1046,80
